Time,Material,Length,Width,X,Y,Z,Resultant,Output
00:41:34,CRC,13,13,169.39,20.64,21.53,171.99,NON-RUSTED
00:41:34,CRC,13,13,169.24,20.49,22.02,171.89,NON-RUSTED
00:41:35,CRC,13,13,169.24,20.79,21.05,171.8,NON-RUSTED
00:41:35,CRC,13,13,169.24,20.04,20.81,171.68,NON-RUSTED
00:41:36,CRC,13,13,169.84,19.59,21.05,172.25,NON-RUSTED
00:41:36,CRC,13,13,168.79,20.04,20.81,171.24,NON-RUSTED
00:41:36,CRC,13,13,169.99,19.74,19.84,172.27,NON-RUSTED
00:41:37,CRC,13,13,170.89,18.69,19.84,173.05,NON-RUSTED
00:41:37,CRC,13,13,171.04,18.99,19.36,173.17,NON-RUSTED
00:41:38,CRC,13,13,170.74,18.84,20.32,172.97,NON-RUSTED
00:41:38,CRC,13,13,170.59,18.84,19.84,172.77,NON-RUSTED
00:41:39,CRC,13,13,170.74,19.44,20.08,173.01,NON-RUSTED
00:41:39,CRC,13,13,171.04,19.14,19.84,173.24,NON-RUSTED
00:41:39,CRC,13,13,170.89,19.59,19.36,173.09,NON-RUSTED
00:41:40,CRC,13,13,170.59,18.54,19.6,172.71,NON-RUSTED
00:41:40,CRC,13,13,170.29,18.84,19.36,172.41,NON-RUSTED
00:41:41,CRC,13,13,170.89,18.99,19.6,173.05,NON-RUSTED
01:41:24,CRC,14,14,153.29,-44.85,21.89,161.21,NON-RUSTED
01:41:25,CRC,14,14,151.64,-44.85,21.17,159.55,NON-RUSTED
01:41:25,CRC,14,14,151.64,-45.3,22.14,159.81,NON-RUSTED
01:41:26,CRC,14,14,151.79,-45.6,21.41,159.93,NON-RUSTED
01:41:26,CRC,14,14,151.94,-44.85,20.68,159.77,NON-RUSTED
01:41:26,CRC,14,14,151.79,-44.7,20.93,159.62,NON-RUSTED
01:41:27,CRC,14,14,151.79,-44.4,20.44,159.47,NON-RUSTED
01:41:27,CRC,14,14,152.39,-44.1,20.68,159.99,NON-RUSTED
01:41:28,CRC,14,14,152.24,-43.95,20.2,159.74,NON-RUSTED
01:41:28,CRC,14,14,152.54,-44.25,19.96,160.08,NON-RUSTED
01:41:28,CRC,14,14,152.09,-43.95,20.2,159.6,NON-RUSTED
01:41:29,CRC,14,14,152.39,-43.8,20.44,159.88,NON-RUSTED
01:41:29,CRC,14,14,152.54,-43.8,20.68,160.05,NON-RUSTED
01:41:30,CRC,14,14,152.24,-44.55,20.44,159.94,NON-RUSTED
01:41:30,CRC,14,14,152.09,-43.95,20.68,159.66,NON-RUSTED
01:41:31,CRC,14,14,151.94,-44.25,20.93,159.63,NON-RUSTED
01:41:31,CRC,14,14,152.24,-44.1,20.68,159.85,NON-RUSTED
01:41:31,CRC,14,14,151.79,-44.1,20.2,159.36,NON-RUSTED
01:41:32,CRC,14,14,151.79,-44.4,20.93,159.53,NON-RUSTED
01:41:32,CRC,14,14,151.34,-44.7,20.93,159.19,NON-RUSTED
01:41:33,CRC,14,14,151.49,-45,21.17,159.45,NON-RUSTED
01:41:33,CRC,14,14,151.34,-44.7,20.68,159.16,NON-RUSTED
01:41:33,CRC,14,14,151.94,-44.55,21.17,159.75,NON-RUSTED
01:41:34,CRC,14,14,151.34,-44.7,20.93,159.19,NON-RUSTED
01:41:34,CRC,14,14,151.34,-45,20.68,159.24,NON-RUSTED
01:41:35,CRC,14,14,151.79,-44.55,20.93,159.57,NON-RUSTED
01:41:35,CRC,14,14,151.49,-45,20.44,159.35,NON-RUSTED
01:41:35,CRC,14,14,151.04,-44.7,20.44,158.84,NON-RUSTED
01:41:36,CRC,14,14,151.34,-44.4,21.17,159.14,NON-RUSTED
01:41:36,CRC,14,14,151.49,-44.7,6.65,158.09,NON-RUSTED
01:41:39,CRC,14,14,158.09,35.25,29.88,164.71,NON-RUSTED
01:41:40,CRC,14,14,158.09,35.1,29.88,164.67,NON-RUSTED
01:41:40,CRC,14,14,158.24,35.1,29.88,164.82,NON-RUSTED
01:41:40,CRC,14,14,158.54,34.95,29.15,164.94,NON-RUSTED
01:41:41,CRC,14,14,159.14,34.05,28.43,165.21,NON-RUSTED
01:41:41,CRC,14,14,158.99,34.5,28.67,165.2,NON-RUSTED
01:41:42,CRC,14,14,158.84,34.5,28.43,165.01,NON-RUSTED
01:41:42,CRC,14,14,159.59,34.35,28.67,165.74,NON-RUSTED
01:41:42,CRC,14,14,158.99,34.35,28.91,165.21,NON-RUSTED
01:41:43,CRC,14,14,158.39,34.2,28.67,164.56,NON-RUSTED
01:41:43,CRC,14,14,158.69,34.8,28.19,164.89,NON-RUSTED
01:41:44,CRC,14,14,157.94,34.95,28.67,164.28,NON-RUSTED
01:41:44,CRC,14,14,158.54,34.95,28.67,164.86,NON-RUSTED
01:41:45,CRC,14,14,158.54,34.5,29.15,164.85,NON-RUSTED
01:41:45,CRC,14,14,158.39,34.65,28.67,164.65,NON-RUSTED
01:41:45,CRC,14,14,158.39,34.8,28.91,164.73,NON-RUSTED
01:41:46,CRC,14,14,158.09,34.8,28.43,164.35,NON-RUSTED
01:41:46,CRC,14,14,158.54,34.8,28.19,164.74,NON-RUSTED
01:41:47,CRC,14,14,158.39,35.1,13.91,162.83,NON-RUSTED
01:41:51,CRC,14,14,178.19,5.25,26.01,180.16,NON-RUSTED
01:41:52,CRC,14,14,176.99,5.7,26.73,179.09,NON-RUSTED
01:41:52,CRC,14,14,176.84,5.85,27.7,179.09,NON-RUSTED
01:41:52,CRC,14,14,176.69,5.7,26.73,178.79,NON-RUSTED
01:41:53,CRC,14,14,177.14,5.85,26.73,179.24,NON-RUSTED
01:41:53,CRC,14,14,177.44,5.85,25.28,179.33,NON-RUSTED
01:41:54,CRC,14,14,177.74,6,26.25,179.77,NON-RUSTED
01:41:54,CRC,14,14,177.74,6.15,25.52,179.67,NON-RUSTED
01:41:54,CRC,14,14,177.59,6.15,26.01,179.59,NON-RUSTED
01:41:55,CRC,14,14,177.59,5.85,25.77,179.55,NON-RUSTED
01:41:55,CRC,14,14,177.44,6.15,26.25,179.48,NON-RUSTED
01:41:56,CRC,14,14,177.44,6.3,26.01,179.45,NON-RUSTED
01:41:56,CRC,14,14,177.44,6.15,26.01,179.44,NON-RUSTED
01:41:56,CRC,14,14,177.29,5.55,27.22,179.46,NON-RUSTED
01:41:57,CRC,14,14,177.59,5.7,26.98,179.72,NON-RUSTED
01:41:57,CRC,14,14,176.99,6,26.49,179.06,NON-RUSTED
01:41:58,CRC,14,14,177.29,5.85,26.01,179.29,NON-RUSTED
01:41:58,CRC,14,14,177.14,6.45,26.25,179.19,NON-RUSTED
01:41:59,CRC,14,14,176.99,6.15,27.22,179.18,NON-RUSTED
01:41:59,CRC,14,14,176.84,6,26.49,178.92,NON-RUSTED
01:41:59,CRC,14,14,177.44,5.85,26.25,179.47,NON-RUSTED
01:42:00,CRC,14,14,176.99,6.15,26.49,179.07,NON-RUSTED
01:42:00,CRC,14,14,177.29,5.85,26.49,179.36,NON-RUSTED
01:42:01,CRC,14,14,176.84,6,26.49,178.92,NON-RUSTED
01:42:01,CRC,14,14,176.69,5.85,26.49,178.76,NON-RUSTED
01:42:01,CRC,14,14,177.14,6.3,26.49,179.22,NON-RUSTED
01:42:02,CRC,14,14,176.84,5.7,11.97,177.34,NON-RUSTED
01:42:07,CRC,14,14,181.04,7.2,26.01,183.04,NON-RUSTED
01:42:08,CRC,14,14,181.19,6.75,26.25,183.21,NON-RUSTED
01:42:08,CRC,14,14,180.89,7.2,26.01,182.89,NON-RUSTED
01:42:08,CRC,14,14,180.89,6.9,25.52,182.81,NON-RUSTED
01:42:09,CRC,14,14,180.74,7.5,26.01,182.76,NON-RUSTED
01:42:09,CRC,14,14,181.19,7.8,24.8,183.05,NON-RUSTED
01:42:10,CRC,14,14,180.74,7.35,25.28,182.65,NON-RUSTED
01:42:10,CRC,14,14,181.34,7.2,25.04,183.2,NON-RUSTED
01:42:10,CRC,14,14,181.04,7.5,24.8,182.89,NON-RUSTED
01:42:11,CRC,14,14,181.19,7.5,25.04,183.07,NON-RUSTED
01:42:11,CRC,14,14,181.04,7.2,25.52,182.97,NON-RUSTED
01:42:12,CRC,14,14,180.89,7.2,25.52,182.83,NON-RUSTED
01:42:12,CRC,14,14,181.04,7.05,25.52,182.97,NON-RUSTED
01:42:12,CRC,14,14,180.59,7.35,25.28,182.5,NON-RUSTED
01:42:13,CRC,14,14,180.89,7.2,25.52,182.83,NON-RUSTED
01:42:13,CRC,14,14,181.04,7.05,25.28,182.93,NON-RUSTED
01:42:14,CRC,14,14,180.89,6.9,25.04,182.75,NON-RUSTED
01:42:14,CRC,14,14,180.74,7.2,25.77,182.71,NON-RUSTED
01:42:15,CRC,14,14,180.29,7.35,25.77,182.27,NON-RUSTED
01:42:15,CRC,14,14,180.74,7.35,25.28,182.65,NON-RUSTED
01:42:15,CRC,14,14,180.44,7.5,25.28,182.36,NON-RUSTED
01:42:16,CRC,14,14,180.44,7.8,25.28,182.37,NON-RUSTED
01:42:16,CRC,14,14,180.44,7.35,25.52,182.39,NON-RUSTED
01:42:17,CRC,14,14,180.44,7.35,25.04,182.32,NON-RUSTED
01:42:17,CRC,14,14,180.59,7.05,25.52,182.52,NON-RUSTED
01:42:17,CRC,14,14,181.19,7.35,25.28,183.1,NON-RUSTED
01:42:18,CRC,14,14,180.74,7.65,25.28,182.66,NON-RUSTED
01:42:18,CRC,14,14,181.34,7.2,24.56,183.14,NON-RUSTED
01:42:19,CRC,14,14,180.89,7.5,25.28,182.8,NON-RUSTED
01:42:19,CRC,14,14,180.44,7.35,25.28,182.35,NON-RUSTED
01:42:19,CRC,14,14,181.04,7.35,25.28,182.95,NON-RUSTED
01:42:20,CRC,14,14,180.59,7.65,25.04,182.48,NON-RUSTED
01:42:20,CRC,14,14,180.74,7.65,25.52,182.7,NON-RUSTED
01:42:21,CRC,14,14,180.59,7.2,24.8,182.43,NON-RUSTED
01:42:21,CRC,14,14,180.74,7.2,24.8,182.58,NON-RUSTED
01:42:22,CRC,14,14,180.59,7.8,25.28,182.52,NON-RUSTED
01:42:22,CRC,14,14,180.74,7.5,25.04,182.62,NON-RUSTED
01:49:05,MS,14,14,165.3,3.08,13.91,165.91,NON-RUSTED
01:49:05,MS,14,14,161.4,3.23,16.09,162.23,NON-RUSTED
01:49:06,MS,14,14,161.85,3.23,15.85,162.66,NON-RUSTED
01:49:06,MS,14,14,162.15,3.68,15.85,162.97,NON-RUSTED
01:49:06,MS,14,14,162.45,3.23,16.09,163.28,NON-RUSTED
01:49:07,MS,14,14,162.6,3.38,16.09,163.43,NON-RUSTED
01:49:07,MS,14,14,163.2,3.83,15.85,164.01,NON-RUSTED
01:49:08,MS,14,14,163.2,3.38,16.57,164.08,NON-RUSTED
01:49:08,MS,14,14,163.05,3.83,15.6,163.84,NON-RUSTED
01:49:09,MS,14,14,163.35,3.68,15.36,164.11,NON-RUSTED
01:49:09,MS,14,14,163.2,3.53,15.6,163.98,NON-RUSTED
01:49:09,MS,14,14,162.9,3.68,16.33,163.76,NON-RUSTED
01:49:10,MS,14,14,162.9,3.83,15.6,163.69,NON-RUSTED
01:49:10,MS,14,14,163.35,3.53,15.6,164.13,NON-RUSTED
01:49:11,MS,14,14,163.35,3.98,15.36,164.12,NON-RUSTED
01:49:11,MS,14,14,163.65,3.83,16.09,164.48,NON-RUSTED
01:49:11,MS,14,14,163.8,4.28,15.12,164.55,NON-RUSTED
01:49:12,MS,14,14,163.05,3.83,15.36,163.82,NON-RUSTED
01:49:12,MS,14,14,162.6,3.98,15.6,163.4,NON-RUSTED
01:49:13,MS,14,14,162.6,4.28,15.36,163.38,NON-RUSTED
01:49:13,MS,14,14,163.05,4.28,15.6,163.85,NON-RUSTED
01:49:13,MS,14,14,162.75,3.98,15.36,163.52,NON-RUSTED
01:49:14,MS,14,14,162.45,3.98,15.6,163.25,NON-RUSTED
01:49:14,MS,14,14,162.6,3.98,14.88,163.33,NON-RUSTED
01:49:15,MS,14,14,162.45,3.98,15.36,163.22,NON-RUSTED
01:49:15,MS,14,14,162.6,4.28,15.6,163.4,NON-RUSTED
01:49:16,MS,14,14,162.9,3.23,6.41,163.06,NON-RUSTED
01:49:19,MS,14,14,172.35,6.68,19.96,173.63,NON-RUSTED
01:49:19,MS,14,14,170.25,6.98,19.72,171.53,NON-RUSTED
01:49:20,MS,14,14,170.7,6.53,19.48,171.93,NON-RUSTED
01:49:20,MS,14,14,170.7,7.13,18.75,171.88,NON-RUSTED
01:49:20,MS,14,14,171,6.83,18.75,172.16,NON-RUSTED
01:49:21,MS,14,14,170.25,6.83,18.75,171.42,NON-RUSTED
01:49:21,MS,14,14,170.7,7.13,18.75,171.88,NON-RUSTED
01:49:22,MS,14,14,170.55,6.98,18.99,171.75,NON-RUSTED
01:49:22,MS,14,14,170.7,7.13,18.51,171.85,NON-RUSTED
01:49:23,MS,14,14,170.7,7.28,18.75,171.88,NON-RUSTED
01:49:23,MS,14,14,170.7,7.73,18.99,171.93,NON-RUSTED
01:49:23,MS,14,14,170.25,7.13,17.78,171.33,NON-RUSTED
01:49:24,MS,14,14,169.95,7.88,18.27,171.11,NON-RUSTED
01:49:24,MS,14,14,169.8,7.13,18.51,170.96,NON-RUSTED
01:49:25,MS,14,14,169.8,7.13,18.99,171.01,NON-RUSTED
01:49:25,MS,14,14,170.1,7.13,18.99,171.31,NON-RUSTED
01:49:25,MS,14,14,169.95,6.98,18.27,171.07,NON-RUSTED
01:49:26,MS,14,14,169.65,7.28,17.78,170.74,NON-RUSTED
01:49:26,MS,14,14,169.95,7.28,18.99,171.16,NON-RUSTED
01:49:27,MS,14,14,169.95,6.98,18.02,171.05,NON-RUSTED
01:49:27,MS,14,14,170.1,7.28,18.02,171.21,NON-RUSTED
01:49:27,MS,14,14,169.65,7.13,18.27,170.78,NON-RUSTED
01:49:28,MS,14,14,169.95,7.28,18.51,171.11,NON-RUSTED
01:49:28,MS,14,14,170.1,7.43,18.02,171.22,NON-RUSTED
01:49:29,MS,14,14,170.1,7.13,18.27,171.23,NON-RUSTED
01:49:29,MS,14,14,170.25,7.43,19.23,171.5,NON-RUSTED
01:49:29,MS,14,14,170.4,6.83,18.51,171.54,NON-RUSTED
01:49:30,MS,14,14,170.55,6.98,18.02,171.64,NON-RUSTED
01:49:30,MS,14,14,170.25,7.13,18.27,171.38,NON-RUSTED
01:49:34,MS,14,14,172.5,2.18,19.72,173.64,NON-RUSTED
01:49:35,MS,14,14,171.45,2.18,19.72,172.6,NON-RUSTED
01:49:35,MS,14,14,171.6,2.63,19.72,172.75,NON-RUSTED
01:49:36,MS,14,14,171.9,2.78,19.23,173,NON-RUSTED
01:49:36,MS,14,14,171.3,2.63,19.48,172.43,NON-RUSTED
01:49:36,MS,14,14,171.6,2.63,19.48,172.72,NON-RUSTED
01:49:37,MS,14,14,171.6,2.48,19.23,172.69,NON-RUSTED
01:49:37,MS,14,14,171.9,2.93,19.23,173,NON-RUSTED
01:49:38,MS,14,14,171.75,2.78,18.51,172.77,NON-RUSTED
01:49:38,MS,14,14,171.75,2.63,18.02,172.71,NON-RUSTED
01:49:39,MS,14,14,171.9,2.48,18.02,172.86,NON-RUSTED
01:49:39,MS,14,14,172.05,2.33,18.51,173.06,NON-RUSTED
01:49:39,MS,14,14,171.75,2.18,18.51,172.76,NON-RUSTED
01:49:40,MS,14,14,171.75,2.63,18.02,172.71,NON-RUSTED
01:49:40,MS,14,14,172.35,2.18,18.02,173.31,NON-RUSTED
01:49:41,MS,14,14,172.2,2.18,18.02,173.16,NON-RUSTED
01:49:41,MS,14,14,171.6,2.48,18.02,172.56,NON-RUSTED
01:49:41,MS,14,14,171.15,1.88,18.02,172.11,NON-RUSTED
01:49:42,MS,14,14,171.75,2.33,18.51,172.76,NON-RUSTED
01:49:42,MS,14,14,171.75,2.33,18.27,172.74,NON-RUSTED
01:49:43,MS,14,14,171.45,2.18,17.78,172.38,NON-RUSTED
01:49:43,MS,14,14,171.75,2.03,18.99,172.81,NON-RUSTED
01:49:43,MS,14,14,171.75,2.18,18.02,172.71,NON-RUSTED
01:49:44,MS,14,14,171.45,2.33,17.78,172.39,NON-RUSTED
01:49:44,MS,14,14,171.45,2.18,17.54,172.36,NON-RUSTED
01:49:47,MS,14,14,165.75,2.48,17.3,166.67,NON-RUSTED
01:49:48,MS,14,14,164.4,1.73,18.02,165.4,NON-RUSTED
01:49:48,MS,14,14,165,1.73,18.51,166.05,NON-RUSTED
01:49:48,MS,14,14,164.55,2.18,18.27,165.58,NON-RUSTED
01:49:49,MS,14,14,165,1.73,17.06,165.89,NON-RUSTED
01:49:49,MS,14,14,165,1.88,16.81,165.87,NON-RUSTED
01:49:50,MS,14,14,165.3,2.03,17.54,166.24,NON-RUSTED
01:49:50,MS,14,14,165.3,2.18,17.3,166.22,NON-RUSTED
01:49:50,MS,14,14,165.6,2.03,16.57,166.44,NON-RUSTED
01:49:51,MS,14,14,165.15,1.88,16.81,166.02,NON-RUSTED
01:49:51,MS,14,14,164.7,2.03,17.3,165.62,NON-RUSTED
01:49:52,MS,14,14,164.4,2.33,16.81,165.28,NON-RUSTED
01:49:52,MS,14,14,164.4,2.03,17.06,165.3,NON-RUSTED
01:49:53,MS,14,14,164.7,2.18,17.3,165.62,NON-RUSTED
01:49:53,MS,14,14,164.85,2.33,17.06,165.75,NON-RUSTED
01:49:53,MS,14,14,164.85,2.33,16.81,165.72,NON-RUSTED
01:49:54,MS,14,14,164.4,1.88,17.06,165.29,NON-RUSTED
01:49:54,MS,14,14,164.7,1.43,16.33,165.52,NON-RUSTED
01:49:55,MS,14,14,164.7,2.33,17.3,165.62,NON-RUSTED
01:49:55,MS,14,14,164.4,2.18,17.06,165.3,NON-RUSTED
01:49:55,MS,14,14,164.25,2.03,17.3,165.17,NON-RUSTED
01:49:56,MS,14,14,164.4,1.58,16.81,165.27,NON-RUSTED
01:49:56,MS,14,14,163.8,2.33,17.3,164.73,NON-RUSTED
01:49:57,MS,14,14,163.95,2.63,16.81,164.83,NON-RUSTED
01:49:57,MS,14,14,163.65,2.03,16.57,164.5,NON-RUSTED
01:49:57,MS,14,14,163.95,2.18,17.06,164.85,NON-RUSTED
01:49:58,MS,14,14,163.5,2.63,17.06,164.41,NON-RUSTED
01:49:58,MS,14,14,163.35,2.03,16.81,164.23,NON-RUSTED
01:49:59,MS,14,14,163.65,2.18,16.57,164.5,NON-RUSTED
01:49:59,MS,14,14,163.8,1.73,16.81,164.67,NON-RUSTED
01:49:59,MS,14,14,163.65,2.18,16.57,164.5,NON-RUSTED
02:11:45,CRC,10.2,10.2,193.21,6.24,31.16,195.81,RUSTED
02:11:45,CRC,10.2,10.2,190.82,7.44,33.33,193.85,RUSTED
02:11:46,CRC,10.2,10.2,190.67,6.99,33.09,193.64,RUSTED
02:11:46,CRC,10.2,10.2,191.87,7.14,32.12,194.67,RUSTED
02:11:47,CRC,10.2,10.2,192.02,6.84,32.37,194.84,RUSTED
02:11:47,CRC,10.2,10.2,191.71,6.09,32.61,194.56,RUSTED
02:11:47,CRC,10.2,10.2,192.62,6.39,33.33,195.58,RUSTED
02:11:48,CRC,10.2,10.2,192.62,6.39,33.09,195.54,RUSTED
02:11:48,CRC,10.2,10.2,193.21,6.54,32.61,196.06,RUSTED
02:11:49,CRC,10.2,10.2,193.07,6.99,32.37,195.88,RUSTED
02:11:49,CRC,10.2,10.2,192.46,6.54,32.12,195.24,RUSTED
02:11:49,CRC,10.2,10.2,192.46,6.84,32.61,195.33,RUSTED
02:11:50,CRC,10.2,10.2,192.17,7.14,32.61,195.04,RUSTED
02:11:50,CRC,10.2,10.2,192.46,6.84,32.12,195.25,RUSTED
02:11:51,CRC,10.2,10.2,192.46,6.54,32.61,195.32,RUSTED
02:11:51,CRC,10.2,10.2,192.46,6.69,32.85,195.36,RUSTED
02:11:52,CRC,10.2,10.2,192.62,6.99,32.85,195.52,RUSTED
02:11:52,CRC,10.2,10.2,192.62,6.54,32.61,195.46,RUSTED
02:11:52,CRC,10.2,10.2,192.77,6.84,32.85,195.66,RUSTED
02:11:53,CRC,10.2,10.2,192.62,6.99,32.37,195.44,RUSTED
02:11:53,CRC,10.2,10.2,192.77,6.69,32.61,195.62,RUSTED
02:11:54,CRC,10.2,10.2,192.77,6.69,32.61,195.62,RUSTED
02:11:54,CRC,10.2,10.2,192.92,6.84,32.85,195.81,RUSTED
02:11:54,CRC,10.2,10.2,192.92,6.84,32.85,195.81,RUSTED
02:11:55,CRC,10.2,10.2,193.37,6.99,32.61,196.22,RUSTED
02:11:55,CRC,10.2,10.2,193.21,6.69,32.61,196.06,RUSTED
02:11:56,CRC,10.2,10.2,193.07,6.99,32.12,195.84,RUSTED
02:11:56,CRC,10.2,10.2,193.07,6.54,33.09,195.99,RUSTED
02:11:56,CRC,10.2,10.2,192.92,6.84,32.61,195.77,RUSTED
02:11:57,CRC,10.2,10.2,192.92,6.84,32.12,195.69,RUSTED
02:11:57,CRC,10.2,10.2,193.21,6.84,32.37,196.03,RUSTED
02:11:58,CRC,10.2,10.2,193.21,6.84,31.88,195.95,RUSTED
02:11:58,CRC,10.2,10.2,193.96,6.09,33.58,196.94,RUSTED
02:12:01,CRC,10.2,10.2,193.96,5.04,32.85,196.79,RUSTED
02:12:01,CRC,10.2,10.2,191.87,5.49,33.09,194.78,RUSTED
02:12:02,CRC,10.2,10.2,193.37,5.64,32.61,196.18,RUSTED
02:12:02,CRC,10.2,10.2,194.27,5.49,31.64,196.9,RUSTED
02:12:03,CRC,10.2,10.2,194.12,5.49,31.64,196.75,RUSTED
02:12:03,CRC,10.2,10.2,194.57,6.09,31.4,197.18,RUSTED
02:12:03,CRC,10.2,10.2,194.42,5.94,31.16,196.99,RUSTED
02:12:04,CRC,10.2,10.2,194.27,5.49,31.16,196.82,RUSTED
02:12:04,CRC,10.2,10.2,194.27,5.64,30.67,196.75,RUSTED
02:12:05,CRC,10.2,10.2,194.42,5.19,31.4,197,RUSTED
02:12:05,CRC,10.2,10.2,193.67,6.09,31.16,196.25,RUSTED
02:12:05,CRC,10.2,10.2,194.12,5.64,31.64,196.76,RUSTED
02:12:06,CRC,10.2,10.2,193.82,5.64,31.88,196.5,RUSTED
02:12:06,CRC,10.2,10.2,193.67,5.64,31.88,196.35,RUSTED
02:12:07,CRC,10.2,10.2,194.27,5.79,31.88,196.95,RUSTED
02:12:07,CRC,10.2,10.2,193.67,5.94,31.4,196.28,RUSTED
02:12:08,CRC,10.2,10.2,193.67,5.94,31.16,196.24,RUSTED
02:12:08,CRC,10.2,10.2,193.67,5.94,31.4,196.28,RUSTED
02:12:08,CRC,10.2,10.2,193.67,5.64,31.64,196.31,RUSTED
02:12:12,CRC,10.2,10.2,190.67,-1.11,33.58,193.6,RUSTED
02:12:13,CRC,10.2,10.2,191.12,-1.56,32.61,193.88,RUSTED
02:12:13,CRC,10.2,10.2,191.42,-1.56,33.09,194.26,RUSTED
02:12:14,CRC,10.2,10.2,192.17,-1.56,32.61,194.92,RUSTED
02:12:14,CRC,10.2,10.2,192.17,-1.41,32.37,194.88,RUSTED
02:12:15,CRC,10.2,10.2,192.02,-0.96,32.37,194.73,RUSTED
02:12:15,CRC,10.2,10.2,191.71,-1.26,32.37,194.43,RUSTED
02:12:15,CRC,10.2,10.2,191.87,-1.41,32.12,194.54,RUSTED
02:12:16,CRC,10.2,10.2,192.17,-1.71,32.37,194.88,RUSTED
02:12:16,CRC,10.2,10.2,191.87,-1.86,31.64,194.47,RUSTED
02:12:17,CRC,10.2,10.2,191.87,-1.71,32.37,194.58,RUSTED
02:12:17,CRC,10.2,10.2,191.71,-1.11,32.61,194.47,RUSTED
02:12:17,CRC,10.2,10.2,191.87,-1.71,32.61,194.62,RUSTED
02:12:18,CRC,10.2,10.2,192.02,-1.56,32.37,194.73,RUSTED
02:12:18,CRC,10.2,10.2,192.32,-1.41,31.88,194.94,RUSTED
02:12:19,CRC,10.2,10.2,191.87,-1.86,32.61,194.62,RUSTED
02:12:19,CRC,10.2,10.2,191.71,-1.71,31.88,194.36,RUSTED
02:12:19,CRC,10.2,10.2,191.71,-1.86,32.37,194.44,RUSTED
02:12:20,CRC,10.2,10.2,192.17,-1.41,32.85,194.96,RUSTED
02:12:20,CRC,10.2,10.2,192.02,-1.41,31.64,194.61,RUSTED
02:12:21,CRC,10.2,10.2,192.02,-1.11,32.37,194.73,RUSTED
02:12:21,CRC,10.2,10.2,192.32,-1.56,32.12,194.99,RUSTED
02:12:22,CRC,10.2,10.2,192.17,-1.26,31.64,194.76,RUSTED
02:12:22,CRC,10.2,10.2,191.87,-1.41,31.88,194.5,RUSTED
02:12:22,CRC,10.2,10.2,192.02,-1.41,32.37,194.73,RUSTED
02:12:23,CRC,10.2,10.2,191.87,-1.11,32.37,194.58,RUSTED
02:12:26,CRC,10.2,10.2,195.77,7.89,34.3,198.9,RUSTED
02:12:27,CRC,10.2,10.2,195.62,6.99,34.54,198.76,RUSTED
02:12:27,CRC,10.2,10.2,195.32,7.44,34.3,198.44,RUSTED
02:12:28,CRC,10.2,10.2,193.96,6.54,31.4,196.6,RUSTED
02:12:28,CRC,10.2,10.2,193.67,6.84,33.82,196.71,RUSTED
02:12:29,CRC,10.2,10.2,194.12,6.09,34.06,197.17,RUSTED
02:12:29,CRC,10.2,10.2,194.87,6.39,33.82,197.88,RUSTED
02:12:29,CRC,10.2,10.2,195.32,6.54,33.09,198.21,RUSTED
02:12:30,CRC,10.2,10.2,194.87,6.54,33.33,197.8,RUSTED
02:12:30,CRC,10.2,10.2,194.71,6.84,33.82,197.75,RUSTED
02:12:31,CRC,10.2,10.2,194.87,6.99,33.09,197.78,RUSTED
02:12:31,CRC,10.2,10.2,195.17,6.54,33.33,198.1,RUSTED
02:12:31,CRC,10.2,10.2,195.46,6.69,33.09,198.36,RUSTED
02:12:32,CRC,10.2,10.2,195.17,6.54,33.58,198.14,RUSTED
02:12:32,CRC,10.2,10.2,195.32,6.69,32.61,198.13,RUSTED
02:12:33,CRC,10.2,10.2,195.17,6.69,32.85,198.02,RUSTED
02:12:33,CRC,10.2,10.2,195.32,6.54,33.33,198.25,RUSTED
02:12:33,CRC,10.2,10.2,195.62,6.54,32.85,198.46,RUSTED
02:12:34,CRC,10.2,10.2,195.17,6.84,33.09,198.07,RUSTED
02:12:34,CRC,10.2,10.2,195.62,6.84,33.09,198.51,RUSTED
02:12:35,CRC,10.2,10.2,195.32,6.99,33.33,198.26,RUSTED
02:12:35,CRC,10.2,10.2,194.71,6.99,32.61,197.55,RUSTED
02:12:35,CRC,10.2,10.2,194.87,6.69,32.85,197.73,RUSTED
02:12:36,CRC,10.2,10.2,194.87,6.84,33.58,197.85,RUSTED
02:12:36,CRC,10.2,10.2,195.02,6.69,32.85,197.88,RUSTED
02:12:37,CRC,10.2,10.2,194.71,6.84,33.09,197.63,RUSTED
02:12:37,CRC,10.2,10.2,195.17,6.84,32.85,198.03,RUSTED
02:12:38,CRC,10.2,10.2,195.62,7.14,33.09,198.52,RUSTED
02:12:38,CRC,10.2,10.2,195.62,6.69,32.85,198.47,RUSTED
02:12:38,CRC,10.2,10.2,195.62,6.39,32.85,198.46,RUSTED
02:12:39,CRC,10.2,10.2,196.37,6.54,32.61,199.16,RUSTED
02:12:39,CRC,10.2,10.2,195.62,6.99,33.58,198.6,RUSTED
02:12:40,CRC,10.2,10.2,195.62,6.54,32.85,198.46,RUSTED
02:12:40,CRC,10.2,10.2,195.92,6.39,33.09,198.79,RUSTED
02:12:40,CRC,10.2,10.2,195.77,6.84,32.12,198.5,RUSTED
02:12:41,CRC,10.2,10.2,195.32,6.24,32.85,198.16,RUSTED
02:12:41,CRC,10.2,10.2,195.46,6.84,33.33,198.4,RUSTED
